Date,Temp,Feels_Like,Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Humidity (%),Solar Radiation (W/m^2)
3/26/2023 9:05,28.4,28.4,19.2,2.2,4.5,11.4,68,185.1
3/26/2023 9:00,28.2,21.3,18.3,6.5,9.2,9.2,66,179.7
3/26/2023 8:55,27.1,22.7,18,3.8,8.1,9.2,68,152.3
3/26/2023 8:50,26.8,26.8,19.3,1.1,5.8,5.8,73,94.4
3/26/2023 8:45,27,27,19.2,1.6,2.2,3.4,72,82.5
3/26/2023 8:40,26.4,26.4,18.6,0.2,1.1,3.4,72,90.8
3/26/2023 8:35,25.7,25.7,18.9,0.9,2.2,2.2,75,100.4
3/26/2023 8:30,24.8,24.8,17.7,2.2,2.2,2.2,74,80.7
3/26/2023 8:25,24.1,24.1,17.7,0,1.1,2.2,76,75.2
3/26/2023 8:20,23.7,23.7,17.6,0.9,1.1,2.2,77,52.6
3/26/2023 8:15,23.5,23.5,17.4,0,0,2.2,77,42.8
3/26/2023 8:10,23.2,23.2,17.4,0,2.2,2.2,78,40.7
3/26/2023 8:05,23,23,17.2,0.9,1.1,2.2,78,32.5
3/26/2023 8:00,22.6,22.6,16.5,0.5,2.2,2.2,77,35
3/26/2023 7:55,22.5,22.5,16.7,0.7,1.1,2.2,78,31.6
3/26/2023 7:50,21.9,21.9,16.1,1.1,2.2,2.2,78,25.3
3/26/2023 7:45,21,21,16.1,0,2.2,2.2,81,21.1
3/26/2023 7:40,19.4,19.4,15.6,0,0,2.2,85,19.2
3/26/2023 7:35,19.2,19.2,15.7,0,0,2.2,86,15.3
3/26/2023 7:30,18.3,18.3,15.4,0,0,2.2,88,11.5
3/26/2023 7:25,18.3,18.3,15.4,0,0,2.2,88,9.2
3/26/2023 7:20,18.5,18.5,15.6,0,0,2.2,88,6.5
3/26/2023 7:15,18.9,18.9,15.7,0,0,2.2,87,4.3
3/26/2023 7:10,19,19,15.8,0,0,2.2,87,2.6
3/26/2023 7:05,18.9,18.9,15.9,0,0,2.2,88,1.3
3/26/2023 7:00,18.7,18.7,15.7,0,0,2.2,88,0.6
3/26/2023 6:55,18.9,18.9,15.9,0,0,2.2,88,0.2
3/26/2023 6:50,18.7,18.7,15.7,0,0,2.2,88,0.1
3/26/2023 6:45,18.7,18.7,15.5,0,0,2.2,87,0
3/26/2023 6:40,19,19,15.5,0,0,2.2,86,0
3/26/2023 6:35,19.8,19.8,16,0,0,2.2,85,0
3/26/2023 6:30,20.3,20.3,16.3,0,0,2.2,84,0
3/26/2023 6:25,20.3,20.3,16.3,0,0,2.2,84,0
3/26/2023 6:20,19.9,19.9,16.1,0,0,2.2,85,0
3/26/2023 6:15,19.9,19.9,16.1,0,0,2.2,85,0
3/26/2023 6:10,19.2,19.2,15.7,0,0,2.2,86,0
3/26/2023 6:05,19.2,19.2,15.7,0,0,2.2,86,0
3/26/2023 6:00,19.8,19.8,16,0,0,2.2,85,0
3/26/2023 5:55,20.1,20.1,16.3,0,0,2.2,85,0
3/26/2023 5:50,20.1,20.1,16.3,0,0,2.2,85,0
3/26/2023 5:45,20.7,20.7,16.6,0,0,2.2,84,0
3/26/2023 5:40,21,21,16.9,0,0,2.2,84,0
3/26/2023 5:35,21.2,21.2,16.9,0,0,2.2,83,0
3/26/2023 5:30,21.2,21.2,16.6,0.2,2.2,2.2,82,0
3/26/2023 5:25,21.4,21.4,17.1,0,0,2.2,83,0
3/26/2023 5:20,21.4,21.4,17.1,0.2,1.1,2.2,83,0
3/26/2023 5:15,21.6,21.6,17,0,0,2.2,82,0
3/26/2023 5:10,21.7,21.7,17.1,0.2,1.1,2.2,82,0
3/26/2023 5:05,21.7,21.7,17.1,0,1.1,2.2,82,0
3/26/2023 5:00,21.9,21.9,17.3,0,0,2.2,82,0
3/26/2023 4:55,21.9,21.9,17.5,0.2,1.1,2.2,83,0
3/26/2023 4:50,22.1,22.1,17.7,0,0,2.2,83,0
3/26/2023 4:45,22.1,22.1,17.7,0,1.1,2.2,83,0
3/26/2023 4:40,21,21,17.5,0.2,1.1,2.2,86,0
3/26/2023 4:35,20.8,20.8,17.3,0,0,2.2,86,0
3/26/2023 4:30,20.7,20.7,17.5,0,0,2.2,87,0
3/26/2023 4:26,19.9,19.9,16.9,0,0,2.2,88,0
3/26/2023 4:20,19.9,19.9,16.9,0,0,2.2,88,0
3/26/2023 4:15,20.3,20.3,17.1,0,0,2.2,87,0
3/26/2023 4:10,20.3,20.3,17.1,0,0,2.2,87,0
3/26/2023 4:05,20.1,20.1,16.9,0,0,2.2,87,0
3/26/2023 4:00,20.5,20.5,17,0,0,2.2,86,0
3/26/2023 3:55,20.7,20.7,17.2,0,0,2.2,86,0
3/26/2023 3:50,20.7,20.7,17.2,0,0,2.2,86,0
3/26/2023 3:45,20.7,20.7,16.9,0,0,2.2,85,0
3/26/2023 3:40,20.7,20.7,16.6,0,0,2.2,84,0
3/26/2023 3:35,20.7,20.7,16.6,0,0,2.2,84,0
3/26/2023 3:30,20.8,20.8,16.5,0,0,2.2,83,0
3/26/2023 3:25,21,21,16.7,0,0,2.2,83,0
3/26/2023 3:20,21,21,16.7,0,0,2.2,83,0
3/26/2023 3:15,20.8,20.8,16.7,0,0,2.2,84,0
3/26/2023 3:10,21.4,21.4,16.8,0,0,2.2,82,0
3/26/2023 3:05,21.6,21.6,17,0,0,2.2,82,0
3/26/2023 3:00,21.4,21.4,16.8,0,0,2.2,82,0
3/26/2023 2:55,21.6,21.6,17.3,0,0,2.2,83,0
3/26/2023 2:50,21.6,21.6,17.5,0,0,2.2,84,0
3/26/2023 2:45,21.6,21.6,17.5,0.2,1.1,2.2,84,0
3/26/2023 2:40,21,21,17.2,0,0,2.2,85,0
3/26/2023 2:35,20.5,20.5,17.3,0,0,2.2,87,0
3/26/2023 2:30,20.5,20.5,17.5,0,0,2.2,88,0
3/26/2023 2:25,20.7,20.7,17.5,0,0,2.2,87,0
3/26/2023 2:20,20.8,20.8,17.6,0,0,2.2,87,0
3/26/2023 2:15,21,21,17.8,0,0,2.2,87,0
3/26/2023 2:10,20.8,20.8,17.3,0,0,2.2,86,0
3/26/2023 2:05,21.4,21.4,17.9,0,0,2.2,86,0
3/26/2023 2:00,21.4,21.4,17.6,0,0,2.2,85,0
3/26/2023 1:55,21.6,21.6,18.1,0,0,2.2,86,0
3/26/2023 1:50,21.4,21.4,18.1,0,0,2.2,87,0
3/26/2023 1:45,20.8,20.8,17.8,0,0,2.2,88,0
3/26/2023 1:40,20.7,20.7,17.7,0,0,2.2,88,0
3/26/2023 1:35,20.8,20.8,17.8,0,0,2.2,88,0
3/26/2023 1:30,20.8,20.8,18.1,0,0,2.2,89,0
3/26/2023 1:25,21.2,21.2,18.2,0,0,2.2,88,0
3/26/2023 1:20,21.4,21.4,18.4,0,0,2.2,88,0
3/26/2023 1:15,21.6,21.6,18.3,0,0,2.2,87,0
3/26/2023 1:10,21.4,21.4,17.9,0,0,2.2,86,0
3/26/2023 1:05,21.2,21.2,17.7,0,0,2.2,86,0
3/26/2023 1:00,21.6,21.6,17.8,0,0,2.2,85,0
3/26/2023 0:55,22.5,22.5,18.4,0,0,2.2,84,0
3/26/2023 0:50,22.6,22.6,18.2,0,0,2.2,83,0
3/26/2023 0:45,23,23,18.3,0,0,2.2,82,0
3/26/2023 0:40,23.2,23.2,18.5,0,0,2.2,82,0
3/26/2023 0:35,22.6,22.6,18.8,0.2,1.1,1.1,85,0
3/26/2023 0:30,22.8,22.8,18.1,0,0,0,82,0
3/26/2023 0:25,23,23,18.3,0,0,0,82,0
3/26/2023 0:20,23.2,23.2,18,0,0,0,80,0
3/26/2023 0:15,23.5,23.5,18,0,0,0,79,0
3/26/2023 0:10,23.5,23.5,18.5,0,0,0,81,0
3/26/2023 0:05,23.5,23.5,19.1,0,0,0,83,0
3/26/2023 0:00,24.1,24.1,19.1,0,0,0,81,0
3/25/2023 23:55,24.1,24.1,18.5,0,0,10.3,79,0
3/25/2023 23:50,24.3,24.3,18.4,0,0,10.3,78,0
3/25/2023 23:45,24.4,24.4,18.5,0,0,10.3,78,0
3/25/2023 23:40,24.3,24.3,18.7,0,0,10.3,79,0
3/25/2023 23:35,24.6,24.6,19.3,0,0,10.3,80,0
3/25/2023 23:30,25.3,25.3,19.1,0,0,10.3,77,0
3/25/2023 23:25,25.2,25.2,19,0,0,10.3,77,0
3/25/2023 23:21,25,25,18.8,0,0,10.3,77,0
3/25/2023 23:15,25,25,18.5,0,0,10.3,76,0
3/25/2023 23:10,25,25,18.5,0,0,10.3,76,0
3/25/2023 23:05,25.3,25.3,18.5,0,0,10.3,75,0
3/25/2023 23:00,25.3,25.3,18.5,0,0,10.3,75,0
3/25/2023 22:55,25.5,25.5,18.7,0,0,10.3,75,0
3/25/2023 22:50,25.3,25.3,18.2,0,0,10.3,74,0
3/25/2023 22:45,25.2,25.2,18.1,0,0,10.3,74,0
3/25/2023 22:40,25.3,25.3,17.6,0,0,10.3,72,0
3/25/2023 22:35,25.5,25.5,17.4,0,0,10.3,71,0
3/25/2023 22:30,25.7,25.7,17,0,0,10.3,69,0
3/25/2023 22:25,25.5,25.5,16.8,0,0,10.3,69,0
3/25/2023 22:20,25.5,25.5,17.4,0,0,10.3,71,0
3/25/2023 22:15,25.7,25.7,18.3,0,0,10.3,73,0
3/25/2023 22:10,25.9,25.9,17.8,0,0,10.3,71,0
3/25/2023 22:05,25.9,25.9,18.1,0,0,10.3,72,0
3/25/2023 22:00,25.7,25.7,17.3,0,1.1,10.3,70,0
3/25/2023 21:55,26.2,26.2,18.1,0,0,10.3,71,0
3/25/2023 21:50,27,27,16.5,0,0,10.3,64,0
3/25/2023 21:45,27.1,27.1,15.8,0,0,10.3,62,0
3/25/2023 21:40,27.5,27.5,16.2,0,0,10.3,62,0
3/25/2023 21:35,27.9,27.9,17,0,0,10.3,63,0
3/25/2023 21:30,27.5,27.5,15.8,0,0,10.3,61,0
3/25/2023 21:25,27.1,27.1,15.8,0,0,10.3,62,0
3/25/2023 21:20,27.1,27.1,15.1,0,0,10.3,60,0
3/25/2023 21:15,26.6,26.6,15.4,0,0,10.3,62,0
3/25/2023 21:10,26.2,26.2,16.1,0,0,10.3,65,0
3/25/2023 21:05,26.4,26.4,15.9,0,0,10.3,64,0
3/25/2023 21:00,26.6,26.6,16.8,0,0,10.3,66,0
3/25/2023 20:55,26.6,26.6,16.4,0,0,10.3,65,0
3/25/2023 20:50,26.8,26.8,17,0,0,10.3,66,0
3/25/2023 20:45,27.5,27.5,17.3,0,0,10.3,65,0
3/25/2023 20:40,28.2,28.2,17.2,0,0,10.3,63,0
3/25/2023 20:35,28.8,28.8,15.9,0,0,10.3,58,0
3/25/2023 20:30,29.3,29.3,14.7,0,0,10.3,54,0
3/25/2023 20:25,28.8,28.8,15.1,0,0,10.3,56,0
3/25/2023 20:20,29.3,29.3,16,0,0,10.3,57,0
3/25/2023 20:15,29.3,29.3,15.6,0,0,10.3,56,0
3/25/2023 20:10,30,30,15.8,0,0,10.3,55,0
3/25/2023 20:05,30.2,30.2,15.6,0,0,10.3,54,0
3/25/2023 20:00,31.1,31.1,16,0,0,10.3,53,0
3/25/2023 19:55,32,32,16.4,0,0,10.3,52,0
3/25/2023 19:50,32.5,32.5,16,0.2,1.1,10.3,50,0.1
3/25/2023 19:45,32.7,32.7,14.2,0.2,3.4,10.3,46,0.2
3/25/2023 19:40,32.7,32.7,14.2,0.9,2.2,10.3,46,0.5
3/25/2023 19:35,33.3,33.3,15.3,0,0,10.3,47,1.2
3/25/2023 19:30,33.8,33.8,14.2,0.5,1.1,10.3,44,2.3
3/25/2023 19:25,34,34,13.9,0.9,1.1,10.3,43,3.9
3/25/2023 19:20,34.7,34.7,14.5,0.5,2.2,10.3,43,5.8
3/25/2023 19:15,34.9,34.9,14.2,0.9,3.4,10.3,42,7.9
3/25/2023 19:10,35.4,35.4,14.6,1.3,3.4,10.3,42,11.5
3/25/2023 19:05,35.8,35.8,15,0.7,3.4,10.3,42,18.5
3/25/2023 19:00,36,36,15.7,1.8,4.5,10.3,43,26.6
3/25/2023 18:55,36.7,36.7,14.7,1.1,3.4,10.3,40,32.8
3/25/2023 18:50,36.7,36.7,14.7,0.5,2.2,10.3,40,30.6
3/25/2023 18:45,36.3,36.3,12.6,1.3,4.5,10.3,37,24.4
3/25/2023 18:40,36.5,36.5,10.8,0.9,3.4,10.3,34,22.6
3/25/2023 18:35,36.5,36.5,11.5,0.9,2.2,10.3,35,24.7
3/25/2023 18:30,36.5,36.5,12.1,1.8,3.4,10.3,36,28.8
3/25/2023 18:25,37,37,13.8,0.2,2.2,10.3,38,30.9
3/25/2023 18:20,37.2,37.2,12.1,1.6,2.2,10.3,35,31
3/25/2023 18:15,37.6,37.6,11.1,2.2,3.4,10.3,33,32.1
3/25/2023 18:10,37.9,35.6,12.1,3.4,4.5,10.3,34,35.2
3/25/2023 18:05,37.9,37.9,11.4,1.8,4.5,10.3,33,45
3/25/2023 18:00,37.9,37.9,16.3,0.2,4.5,10.3,41,50
3/25/2023 17:55,37.9,37.9,13.4,1.3,4.5,10.3,36,58.3
3/25/2023 17:50,37.2,37.2,15.1,1.8,3.4,10.3,40,55.7
3/25/2023 17:45,38.3,36.3,14.9,3.1,4.5,10.3,38,62
3/25/2023 17:40,39.6,37.3,14.9,3.6,4.5,10.3,36,73
3/25/2023 17:35,40.5,40.5,13,2.2,3.4,10.3,32,99
3/25/2023 17:30,40.3,40.3,14.2,2.5,3.4,10.3,34,101.7
3/25/2023 17:25,38.8,38.8,14.8,1.3,2.2,10.3,37,90.5
3/25/2023 17:20,37.8,37.8,12.6,2.2,5.8,10.3,35,83.4
3/25/2023 17:16,37.4,37.4,11.6,2.5,5.8,10.3,34,113
3/25/2023 17:10,38.3,34.7,10.3,4.7,8.1,10.3,31,107.9
3/25/2023 17:05,37.6,37.6,11.8,2.5,3.4,10.3,34,83.6
3/25/2023 17:00,39.6,39.6,12.2,2.2,6.9,10.3,32,102.6
3/25/2023 16:55,38.1,38.1,11.6,2.9,4.5,10.3,33,247
3/25/2023 16:50,38.5,38.5,13.3,2.5,3.4,10.3,35,117.1
3/25/2023 16:45,40.5,40.5,13,1.3,4.5,10.3,32,134.5
3/25/2023 16:40,37.6,37.6,14.9,0.7,4.5,10.3,39,309.6
3/25/2023 16:35,40.8,38.2,14,4,4.5,10.3,33,138.4
3/25/2023 16:30,38.7,38.7,10.7,0.5,2.2,10.3,31,403
3/25/2023 16:25,37.4,35,14.7,3.4,4.5,10.3,39,150.8
3/25/2023 16:20,36.7,36.7,12.9,2.2,3.4,10.3,37,151.6
3/25/2023 16:15,36.5,34,10.2,3.4,5.8,10.3,33,98.8
3/25/2023 16:10,38.1,34.9,12.2,4.3,5.8,10.3,34,101.6
3/25/2023 16:05,39,35.9,11.7,4.3,8.1,10.3,32,296.7
3/25/2023 16:00,37.6,35,11.8,3.6,6.9,10.3,34,285.6
3/25/2023 15:55,40.1,34.9,11.9,7.6,10.3,10.3,31,139.9
3/25/2023 15:50,44.1,44.1,18.2,0.5,3.4,8.1,35,292.3
3/25/2023 15:45,44.2,42.5,15.5,3.6,6.9,8.1,31,517.9
3/25/2023 15:40,45.3,43.8,17.2,3.6,8.1,8.1,32,532.3
3/25/2023 15:35,43.5,41.2,14.1,4.3,5.8,8.1,30,567.8
3/25/2023 15:30,40.8,40.8,14.6,1.8,4.5,8.1,34,578.1
3/25/2023 15:25,42.1,42.1,16.4,0.9,2.2,8.1,35,162.7
3/25/2023 15:20,44.1,44.1,16.9,2.9,5.8,8.1,33,615.3
3/25/2023 15:15,43.3,43.3,16.2,0.9,4.5,8.1,33,626.8
3/25/2023 15:10,39.2,39.2,16.3,1.8,3.4,8.1,39,660.2
3/25/2023 15:05,38.7,35.8,14.7,4,5.8,8.1,37,400.8
3/25/2023 15:00,38.8,38.8,16,0.7,3.4,8.1,39,194.2
3/25/2023 14:55,39.6,36.8,10,4,4.5,8.1,29,213.9
3/25/2023 14:50,42.3,42.3,18.5,0,3.4,8.1,38,191.8
3/25/2023 14:45,44.1,41.8,15.4,4.3,5.8,8.1,31,720.6
3/25/2023 14:40,43.5,43.5,21.9,0.9,2.2,8.1,42,728.5
3/25/2023 14:35,40.3,40.3,14.8,2.5,4.5,8.1,35,496.2
3/25/2023 14:30,41.2,41.2,18.1,2.9,4.5,8.1,39,264.6
3/25/2023 14:25,41.2,41.2,18.1,0.7,2.2,8.1,39,498
3/25/2023 14:20,39.7,39.7,18,2.2,3.4,8.1,41,406.4
3/25/2023 14:15,40.5,40.5,20.8,2,4.5,8.1,45,314.2
3/25/2023 14:10,39.7,39.7,16.8,0.9,3.4,6.9,39,454.2
3/25/2023 14:05,38.8,38.8,19.3,0.7,3.4,6.9,45,455.9
3/25/2023 14:00,38.7,38.7,15.3,0.5,2.2,6.9,38,281.8
3/25/2023 13:55,37.9,37.9,19,0.2,2.2,6.9,46,243.4
3/25/2023 13:50,37.6,37.6,17.7,2.2,5.8,6.9,44,196.2
3/25/2023 13:45,38.7,38.7,15.3,2.5,4.5,6.9,38,199.4
3/25/2023 13:40,40.1,40.1,11.9,2.2,5.8,6.9,31,288.3
3/25/2023 13:35,41.5,41.5,19,1.8,5.8,6.9,40,781.5
3/25/2023 13:30,39.7,39.7,15.6,1.8,5.8,6.9,37,595.9
3/25/2023 13:25,37.4,37.4,14.7,2.2,3.4,6.9,39,353.1
3/25/2023 13:20,36.7,36.7,17.4,1.3,5.8,6.9,45,262
3/25/2023 13:15,36.7,36.7,18.4,1.1,2.2,6.9,47,256.3
3/25/2023 13:10,35.1,35.1,17.4,0,4.5,6.9,48,224.6
3/25/2023 13:05,35.4,35.4,16.2,0.2,2.2,6.9,45,149.7
3/25/2023 13:00,36.1,36.1,11.8,0.9,4.5,6.9,36,136.8
3/25/2023 12:55,38.7,38.7,15.3,1.8,3.4,6.9,38,199.7
3/25/2023 12:50,37,32.5,15.5,5.6,6.9,6.9,41,748.5
3/25/2023 12:45,37.2,37.2,19.3,2.5,3.4,5.8,48,182.3
3/25/2023 12:40,36.3,36.3,18,0.9,3.4,5.8,47,284.5
3/25/2023 12:35,36.3,36.3,13.2,1.6,4.5,5.8,38,409.4
3/25/2023 12:30,39,39,18.4,1.3,3.4,5.8,43,202.9
3/25/2023 12:25,35.8,35.8,17.1,0.7,1.1,5.8,46,790.1
3/25/2023 12:20,35.2,35.2,16.5,1.8,2.2,5.8,46,141
3/25/2023 12:15,36.1,36.1,19.3,0,2.2,4.5,50,178
3/25/2023 12:11,34.9,34.9,18.2,0.2,1.1,4.5,50,801.7
3/25/2023 12:05,34.7,34.7,18.4,2.2,3.4,4.5,51,509.8
3/25/2023 12:00,34.3,34.3,19.8,0,1.1,4.5,55,196.6
3/25/2023 11:55,34,34,18.7,1.3,2.2,4.5,53,147.7
3/25/2023 11:50,33.6,33.6,18.3,0,0,4.5,53,162.8
3/25/2023 11:45,33.4,33.4,17.7,1.1,1.1,4.5,52,152.3
3/25/2023 11:40,33.3,33.3,18.9,0,1.1,4.5,55,132.4
3/25/2023 11:35,33.3,33.3,17.1,0,1.1,4.5,51,91.5
3/25/2023 11:30,33.8,33.8,18.5,1.1,2.2,4.5,53,115.4
3/25/2023 11:25,33.8,33.8,18.5,0,1.1,4.5,53,171.9
3/25/2023 11:20,35.2,35.2,18,0.2,3.4,4.5,49,123.8
3/25/2023 11:15,35.6,35.6,20.2,1.8,2.2,4.5,53,418.8
3/25/2023 11:10,35.4,35.4,20.4,0,2.2,4.5,54,218.7
3/25/2023 11:05,36.3,36.3,20.4,0.5,1.1,4.5,52,115.8
3/25/2023 11:00,37.2,37.2,17.8,0.9,3.4,4.5,45,87.3
3/25/2023 10:55,37.8,37.8,20.4,2.2,2.2,4.5,49,289.4
3/25/2023 10:50,37.2,37.2,22.1,0.2,2.2,4.5,54,260.2
3/25/2023 10:45,37.8,37.8,21.3,2.2,3.4,4.5,51,249
3/25/2023 10:40,36.7,36.7,19.4,0.7,2.2,4.5,49,268.9
3/25/2023 10:35,36.1,36.1,23.2,0.2,1.1,4.5,59,251.1
3/25/2023 10:30,35.4,35.4,20.4,0.9,3.4,4.5,54,275.7
3/25/2023 10:25,35.4,35.4,20.4,0,3.4,3.4,54,285.9
3/25/2023 10:20,36.9,36.9,20,1.3,2.2,3.4,50,291.8
3/25/2023 10:15,35.6,35.6,20.6,0,2.2,3.4,54,311.2
3/25/2023 10:10,34.9,34.9,20.8,0.9,1.1,3.4,56,458.3
3/25/2023 10:05,34.7,34.7,17,0,1.1,3.4,48,511.4
3/25/2023 10:00,34.5,34.5,20,0.7,1.1,3.4,55,475.5
3/25/2023 9:55,34.7,34.7,19.8,1.1,2.2,3.4,54,538.4
3/25/2023 9:50,34,34,17.8,0,1.1,3.4,51,515.7
3/25/2023 9:45,34,34,18.2,2.2,3.4,3.4,52,295.6
3/25/2023 9:40,34.3,34.3,17.6,0,1.1,3.4,50,225.5
3/25/2023 9:35,33.1,33.1,16.5,0.7,1.1,3.4,50,205.1
3/25/2023 9:30,33.4,33.4,15.4,0,2.2,3.4,47,189.3
3/25/2023 9:25,34,34,16.4,0,0,3.4,48,170.5
3/25/2023 9:20,33.1,33.1,17.4,0,3.4,3.4,52,129.3
3/25/2023 9:15,33.1,33.1,17,0.5,1.1,2.2,51,132.7
3/25/2023 9:10,32.7,32.7,17,0,2.2,2.2,52,137.8
3/25/2023 9:05,33.3,33.3,18.5,0,0,2.2,54,144.3
3/25/2023 9:00,31.6,31.6,16.9,0,1.1,2.2,54,125.5
3/25/2023 8:55,31.5,31.5,15.5,0.7,1.1,2.2,51,118
3/25/2023 8:50,31.8,31.8,19.1,0,0,1.1,59,103.5
3/25/2023 8:45,31.3,31.3,18.3,0,0,1.1,58,98.2
3/25/2023 8:40,30.6,30.6,17.2,0,0,1.1,57,97.4
3/25/2023 8:35,28.2,28.2,18,0,0,1.1,65,93.1
3/25/2023 8:30,27.9,27.9,18.7,0,0,1.1,68,76.3
3/25/2023 8:25,26.2,26.2,18.7,0,1.1,1.1,73,72.3
3/25/2023 8:20,25.5,25.5,18.1,0,1.1,1.1,73,40.2
3/25/2023 8:15,24.8,24.8,17.1,0,0,1.1,72,38.3
3/25/2023 8:10,24.3,24.3,17.2,0,0,1.1,74,33
3/25/2023 8:05,23.7,23.7,16.6,0.2,1.1,1.1,74,29.6
3/25/2023 8:00,23.4,23.4,16.4,0,0,1.1,74,23.8
3/25/2023 7:55,22.8,22.8,16.4,0,0,1.1,76,19.5
3/25/2023 7:50,22.5,22.5,15.5,0,0,1.1,74,21.6
3/25/2023 7:45,21.6,21.6,15.8,0,0,1.1,78,17.1
3/25/2023 7:40,22.5,22.5,16.4,0,0,1.1,77,13.3
3/25/2023 7:35,21.7,21.7,15.3,0.2,1.1,1.1,76,11.4
3/25/2023 7:30,19.8,19.8,14.4,0,0,1.1,79,9.2
3/25/2023 7:25,19.2,19.2,14.9,0,0,1.1,83,7.2
3/25/2023 7:20,19.9,19.9,15,0,0,1.1,81,5.2
3/25/2023 7:15,19.4,19.4,14.5,0,0,1.1,81,3.4
3/25/2023 7:10,19.4,19.4,14.8,0,0,1.1,82,1.9
3/25/2023 7:06,19.9,19.9,15,0,0,1.1,81,1.1
3/25/2023 7:00,19.9,19.9,15,0,0,1.1,81,0.5
3/25/2023 6:55,19.9,19.9,15,0,0,1.1,81,0.2
3/25/2023 6:50,19.2,19.2,14.3,0,0,1.1,81,0.1
3/25/2023 6:45,19.8,19.8,14.6,0,0,1.1,80,0
3/25/2023 6:40,19.6,19.6,14.2,0,0,1.1,79,0
3/25/2023 6:35,19.2,19.2,14.9,0,0,1.1,83,0
3/25/2023 6:30,19.4,19.4,15.4,0,0,1.1,84,0
3/25/2023 6:25,19.4,19.4,14.8,0.2,1.1,1.1,82,0
3/25/2023 6:20,19.9,19.9,15,0,0,1.1,81,0
3/25/2023 6:15,20.1,20.1,14.7,0,0,1.1,79,0
3/25/2023 6:10,19.8,19.8,15.2,0,0,1.1,82,0
3/25/2023 6:05,19.9,19.9,15.3,0,0,1.1,82,0
3/25/2023 6:00,20.1,20.1,15.2,0.9,1.1,1.1,81,0
3/25/2023 5:55,20.5,20.5,15.6,0,0,1.1,81,0
3/25/2023 5:50,20.3,20.3,15.4,0.7,1.1,1.1,81,0
3/25/2023 5:45,20.5,20.5,15.9,0.2,1.1,1.1,82,0
3/25/2023 5:40,21,21,15.8,0,0,1.1,80,0
3/25/2023 5:35,20.1,20.1,15.2,0,0,1.1,81,0
3/25/2023 5:30,19.8,19.8,15.8,0,0,1.1,84,0
3/25/2023 5:25,20.5,20.5,16.4,0,0,1.1,84,0
3/25/2023 5:20,20.5,20.5,16.2,0,0,1.1,83,0
3/25/2023 5:15,20.5,20.5,16.4,0,0,1.1,84,0
3/25/2023 5:10,20.5,20.5,16.2,0,0,1.1,83,0
3/25/2023 5:05,20.7,20.7,16.9,0,0,1.1,85,0
3/25/2023 5:00,20.7,20.7,16.9,0,0,1.1,85,0
3/25/2023 4:55,21,21,16.9,0,0,1.1,84,0
3/25/2023 4:50,21.4,21.4,17.1,0,0,1.1,83,0
3/25/2023 4:45,21.9,21.9,17.3,0,0,1.1,82,0
3/25/2023 4:40,21.9,21.9,15.8,0,0,1.1,77,0
3/25/2023 4:35,22.1,22.1,16.6,0,0,1.1,79,0
3/25/2023 4:30,21.7,21.7,16.5,0,0,1.1,80,0
3/25/2023 4:25,21.9,21.9,17,0,0,1.1,81,0
3/25/2023 4:20,22.1,22.1,17.2,0,0,1.1,81,0
3/25/2023 4:15,22.5,22.5,17,0,0,1.1,79,0
3/25/2023 4:10,22.6,22.6,17.4,0,0,1.1,80,0
3/25/2023 4:05,22.5,22.5,15.8,0,0,1.1,75,0
3/25/2023 4:00,22.6,22.6,17.4,0,0,1.1,80,0
3/25/2023 3:55,23.5,23.5,16.8,0,0,1.1,75,0
3/25/2023 3:50,23.9,23.9,15.9,0,0,1.1,71,0
3/25/2023 3:45,23.9,23.9,15.9,0,0,1.1,71,0
3/25/2023 3:40,24.4,24.4,17.9,0,0,1.1,76,0
3/25/2023 3:35,25,25,17.3,0,0,1.1,72,0
3/25/2023 3:30,25,25,15.3,0,0,1.1,66,0
3/25/2023 3:25,24.6,24.6,16.6,0,0,1.1,71,0
3/25/2023 3:20,25.2,25.2,17.1,0,0,1.1,71,0
3/25/2023 3:15,25.3,25.3,16.2,0,0,1.1,68,0
3/25/2023 3:10,25.3,25.3,16.6,0,0,1.1,69,0
3/25/2023 3:05,25.2,25.2,16.8,0,0,1.1,70,0
3/25/2023 3:00,25.2,25.2,17.1,0,0,1.1,71,0
3/25/2023 2:55,25.2,25.2,16.8,0,0,1.1,70,0
3/25/2023 2:50,25.2,25.2,19,0,0,1.1,77,0
3/25/2023 2:45,25.3,25.3,17.9,0,0,1.1,73,0
3/25/2023 2:40,25.2,25.2,17.1,0.2,1.1,1.1,71,0
3/25/2023 2:35,24.8,24.8,18.3,0,0,1.1,76,0
3/25/2023 2:30,24.8,24.8,17.1,0,0,1.1,72,0
3/25/2023 2:25,24.6,24.6,16.2,0,0,1.1,70,0
3/25/2023 2:20,24.6,24.6,16.9,0,0,1.1,72,0
3/25/2023 2:15,24.1,24.1,16.7,0,0,1.1,73,0
3/25/2023 2:10,24.1,24.1,15.8,0,0,1.1,70,0
3/25/2023 2:05,23.7,23.7,15.4,0,0,1.1,70,0
3/25/2023 2:01,23.2,23.2,16.5,0,0,1.1,75,0
3/25/2023 1:55,23,23,16.3,0,0,1.1,75,0
3/25/2023 1:50,22.3,22.3,15.6,0,0,1.1,75,0
3/25/2023 1:45,22.6,22.6,15.9,0,0,1.1,75,0
